rung,path,arm,rerank_weight,question_id,repeat,warmup,ok,ms
rung-00100,answer,off,0.0,g005,6,0,1,84.834
rung-00100,answer,on,1.0,g005,6,0,1,105.599
rung-00100,answer,off,0.0,g005,7,0,1,83.680
rung-00100,answer,on,1.0,g005,7,0,1,105.651
rung-00100,answer,off,0.0,g005,8,0,1,83.193
rung-00100,answer,on,1.0,g005,8,0,1,105.845
rung-00100,answer,off,0.0,g005,9,0,1,86.305
rung-00100,answer,on,1.0,g005,9,0,1,104.167
rung-00100,answer,off,0.0,g006,0,1,1,83.532
rung-00100,answer,on,1.0,g006,0,1,1,107.163
rung-00100,answer,off,0.0,g006,1,1,1,83.805
rung-00100,answer,on,1.0,g006,1,1,1,105.856
rung-00100,answer,off,0.0,g006,2,1,1,84.274
rung-00100,answer,on,1.0,g006,2,1,1,106.049
rung-00100,answer,off,0.0,g006,3,0,1,82.877
rung-00100,answer,on,1.0,g006,3,0,1,106.414
rung-00100,answer,off,0.0,g006,4,0,1,83.994
rung-00100,answer,on,1.0,g006,4,0,1,105.937
rung-00100,answer,off,0.0,g006,5,0,1,83.239
rung-00100,answer,on,1.0,g006,5,0,1,105.726
rung-00100,answer,off,0.0,g006,6,0,1,84.524
rung-00100,answer,on,1.0,g006,6,0,1,106.247
rung-00100,answer,off,0.0,g006,7,0,1,84.714
rung-00100,answer,on,1.0,g006,7,0,1,107.089
rung-00100,answer,off,0.0,g006,8,0,1,83.443
rung-00100,answer,on,1.0,g006,8,0,1,107.059
rung-00100,answer,off,0.0,g006,9,0,1,83.983
rung-00100,answer,on,1.0,g006,9,0,1,106.517
rung-00100,answer,off,0.0,g007,0,1,1,81.050
rung-00100,answer,on,1.0,g007,0,1,1,93.832
rung-00100,answer,off,0.0,g007,1,1,1,80.892
rung-00100,answer,on,1.0,g007,1,1,1,92.865
rung-00100,answer,off,0.0,g007,2,1,1,80.221
rung-00100,answer,on,1.0,g007,2,1,1,92.488
rung-00100,answer,off,0.0,g007,3,0,1,80.927
rung-00100,answer,on,1.0,g007,3,0,1,92.890
rung-00100,answer,off,0.0,g007,4,0,1,81.321
rung-00100,answer,on,1.0,g007,4,0,1,92.389
rung-00100,answer,off,0.0,g007,5,0,1,81.452
rung-00100,answer,on,1.0,g007,5,0,1,92.525
rung-00100,answer,off,0.0,g007,6,0,1,80.600
rung-00100,answer,on,1.0,g007,6,0,1,92.924
rung-00100,answer,off,0.0,g007,7,0,1,81.050
rung-00100,answer,on,1.0,g007,7,0,1,93.290
rung-00100,answer,off,0.0,g007,8,0,1,81.069
rung-00100,answer,on,1.0,g007,8,0,1,93.019
rung-00100,answer,off,0.0,g007,9,0,1,80.393
rung-00100,answer,on,1.0,g007,9,0,1,92.609
rung-00100,answer,off,0.0,g008,0,1,1,80.318
rung-00100,answer,on,1.0,g008,0,1,1,97.975
rung-00100,answer,off,0.0,g008,1,1,1,80.687
rung-00100,answer,on,1.0,g008,1,1,1,97.282
rung-00100,answer,off,0.0,g008,2,1,1,81.993
rung-00100,answer,on,1.0,g008,2,1,1,103.090
rung-00100,answer,off,0.0,g008,3,0,1,86.439
rung-00100,answer,on,1.0,g008,3,0,1,105.286
rung-00100,answer,off,0.0,g008,4,0,1,90.014
rung-00100,answer,on,1.0,g008,4,0,1,97.397
rung-00100,answer,off,0.0,g008,5,0,1,82.223
rung-00100,answer,on,1.0,g008,5,0,1,97.243
rung-00100,answer,off,0.0,g008,6,0,1,82.223
rung-00100,answer,on,1.0,g008,6,0,1,105.792
rung-00100,answer,off,0.0,g008,7,0,1,82.951
rung-00100,answer,on,1.0,g008,7,0,1,99.684
rung-00100,answer,off,0.0,g008,8,0,1,90.775
rung-00100,answer,on,1.0,g008,8,0,1,98.559
rung-00100,answer,off,0.0,g008,9,0,1,81.221
rung-00100,answer,on,1.0,g008,9,0,1,98.958
rung-00100,answer,off,0.0,g009,0,1,1,81.433
rung-00100,answer,on,1.0,g009,0,1,1,98.619
rung-00100,answer,off,0.0,g009,1,1,1,82.457
rung-00100,answer,on,1.0,g009,1,1,1,100.221
rung-00100,answer,off,0.0,g009,2,1,1,82.659
rung-00100,answer,on,1.0,g009,2,1,1,98.723
rung-00100,answer,off,0.0,g009,3,0,1,82.165
rung-00100,answer,on,1.0,g009,3,0,1,99.492
rung-00100,answer,off,0.0,g009,4,0,1,90.423
rung-00100,answer,on,1.0,g009,4,0,1,98.985
rung-00100,answer,off,0.0,g009,5,0,1,84.859
rung-00100,answer,on,1.0,g009,5,0,1,100.198
rung-00100,answer,off,0.0,g009,6,0,1,81.355
rung-00100,answer,on,1.0,g009,6,0,1,98.657
rung-00100,answer,off,0.0,g009,7,0,1,81.746
rung-00100,answer,on,1.0,g009,7,0,1,99.920
rung-00100,answer,off,0.0,g009,8,0,1,80.934
rung-00100,answer,on,1.0,g009,8,0,1,107.400
rung-00100,answer,off,0.0,g009,9,0,1,82.238
rung-00100,answer,on,1.0,g009,9,0,1,105.109
rung-00100,answer,off,0.0,g010,0,1,1,83.898
rung-00100,answer,on,1.0,g010,0,1,1,99.450
rung-00100,answer,off,0.0,g010,1,1,1,83.583
rung-00100,answer,on,1.0,g010,1,1,1,99.393
rung-00100,answer,off,0.0,g010,2,1,1,83.777
rung-00100,answer,on,1.0,g010,2,1,1,98.703
rung-00100,answer,off,0.0,g010,3,0,1,83.809
rung-00100,answer,on,1.0,g010,3,0,1,99.737
rung-00100,answer,off,0.0,g010,4,0,1,84.525
rung-00100,answer,on,1.0,g010,4,0,1,97.821
rung-00100,answer,off,0.0,g010,5,0,1,85.021
rung-00100,answer,on,1.0,g010,5,0,1,96.928
rung-00100,answer,off,0.0,g010,6,0,1,84.089
rung-00100,answer,on,1.0,g010,6,0,1,98.018
rung-00100,answer,off,0.0,g010,7,0,1,83.139
rung-00100,answer,on,1.0,g010,7,0,1,99.190
rung-00100,answer,off,0.0,g010,8,0,1,83.144
rung-00100,answer,on,1.0,g010,8,0,1,99.078
rung-00100,answer,off,0.0,g010,9,0,1,83.931
rung-00100,answer,on,1.0,g010,9,0,1,99.295
rung-00100,answer,off,0.0,g011,0,1,1,82.638
rung-00100,answer,on,1.0,g011,0,1,1,104.736
rung-00100,answer,off,0.0,g011,1,1,1,81.037
rung-00100,answer,on,1.0,g011,1,1,1,104.051
rung-00100,answer,off,0.0,g011,2,1,1,82.161
rung-00100,answer,on,1.0,g011,2,1,1,108.127
rung-00100,answer,off,0.0,g011,3,0,1,81.301
rung-00100,answer,on,1.0,g011,3,0,1,104.536
rung-00100,answer,off,0.0,g011,4,0,1,81.368
rung-00100,answer,on,1.0,g011,4,0,1,104.209
rung-00100,answer,off,0.0,g011,5,0,1,81.860
rung-00100,answer,on,1.0,g011,5,0,1,104.231
rung-00100,answer,off,0.0,g011,6,0,1,81.944
rung-00100,answer,on,1.0,g011,6,0,1,107.192
rung-00100,answer,off,0.0,g011,7,0,1,83.467
rung-00100,answer,on,1.0,g011,7,0,1,102.944
rung-00100,answer,off,0.0,g011,8,0,1,82.323
rung-00100,answer,on,1.0,g011,8,0,1,103.998
rung-00100,answer,off,0.0,g011,9,0,1,81.477
rung-00100,answer,on,1.0,g011,9,0,1,102.718
rung-00100,answer,off,0.0,g012,0,1,1,87.160
rung-00100,answer,on,1.0,g012,0,1,1,106.162
rung-00100,answer,off,0.0,g012,1,1,1,85.385
rung-00100,answer,on,1.0,g012,1,1,1,104.857
rung-00100,answer,off,0.0,g012,2,1,1,87.178
rung-00100,answer,on,1.0,g012,2,1,1,104.867
rung-00100,answer,off,0.0,g012,3,0,1,86.387
rung-00100,answer,on,1.0,g012,3,0,1,106.506
rung-00100,answer,off,0.0,g012,4,0,1,84.893
rung-00100,answer,on,1.0,g012,4,0,1,105.083
rung-00100,answer,off,0.0,g012,5,0,1,86.128
rung-00100,answer,on,1.0,g012,5,0,1,106.479
rung-00100,answer,off,0.0,g012,6,0,1,86.165
rung-00100,answer,on,1.0,g012,6,0,1,105.500
rung-00100,answer,off,0.0,g012,7,0,1,84.275
rung-00100,answer,on,1.0,g012,7,0,1,106.276
rung-00100,answer,off,0.0,g012,8,0,1,85.147
rung-00100,answer,on,1.0,g012,8,0,1,104.848
rung-00100,answer,off,0.0,g012,9,0,1,85.717
rung-00100,answer,on,1.0,g012,9,0,1,105.660
rung-00100,answer,off,0.0,g013,0,1,1,81.010
rung-00100,answer,on,1.0,g013,0,1,1,99.444
rung-00100,answer,off,0.0,g013,1,1,1,81.123
rung-00100,answer,on,1.0,g013,1,1,1,98.315
rung-00100,answer,off,0.0,g013,2,1,1,81.950
rung-00100,answer,on,1.0,g013,2,1,1,98.742
rung-00100,answer,off,0.0,g013,3,0,1,81.976
rung-00100,answer,on,1.0,g013,3,0,1,97.835
rung-00100,answer,off,0.0,g013,4,0,1,81.587
rung-00100,answer,on,1.0,g013,4,0,1,98.580
rung-00100,answer,off,0.0,g013,5,0,1,81.788
rung-00100,answer,on,1.0,g013,5,0,1,98.303
rung-00100,answer,off,0.0,g013,6,0,1,82.435
rung-00100,answer,on,1.0,g013,6,0,1,98.451
rung-00100,answer,off,0.0,g013,7,0,1,82.109
rung-00100,answer,on,1.0,g013,7,0,1,99.594
rung-00100,answer,off,0.0,g013,8,0,1,81.954
rung-00100,answer,on,1.0,g013,8,0,1,98.491
rung-00100,answer,off,0.0,g013,9,0,1,82.306
rung-00100,answer,on,1.0,g013,9,0,1,98.796
rung-00100,answer,off,0.0,g014,0,1,1,81.704
rung-00100,answer,on,1.0,g014,0,1,1,95.689
rung-00100,answer,off,0.0,g014,1,1,1,81.050
rung-00100,answer,on,1.0,g014,1,1,1,94.961
rung-00100,answer,off,0.0,g014,2,1,1,80.198
rung-00100,answer,on,1.0,g014,2,1,1,94.824
rung-00100,answer,off,0.0,g014,3,0,1,80.375
rung-00100,answer,on,1.0,g014,3,0,1,93.051
rung-00100,answer,off,0.0,g014,4,0,1,80.638
rung-00100,answer,on,1.0,g014,4,0,1,94.365
rung-00100,answer,off,0.0,g014,5,0,1,80.259
rung-00100,answer,on,1.0,g014,5,0,1,93.909
rung-00100,answer,off,0.0,g014,6,0,1,87.213
rung-00100,answer,on,1.0,g014,6,0,1,106.880
rung-00100,answer,off,0.0,g014,7,0,1,81.947
rung-00100,answer,on,1.0,g014,7,0,1,95.697
rung-00100,answer,off,0.0,g014,8,0,1,85.136
rung-00100,answer,on,1.0,g014,8,0,1,108.280
rung-00100,answer,off,0.0,g014,9,0,1,81.143
rung-00100,answer,on,1.0,g014,9,0,1,95.674
rung-00100,answer,off,0.0,g015,0,1,1,79.824
rung-00100,answer,on,1.0,g015,0,1,1,96.734
rung-00100,answer,off,0.0,g015,1,1,1,81.318
rung-00100,answer,on,1.0,g015,1,1,1,96.848
rung-00100,answer,off,0.0,g015,2,1,1,80.075
rung-00100,answer,on,1.0,g015,2,1,1,97.404
rung-00100,answer,off,0.0,g015,3,0,1,83.469
rung-00100,answer,on,1.0,g015,3,0,1,96.209
rung-00100,answer,off,0.0,g015,4,0,1,80.695
rung-00100,answer,on,1.0,g015,4,0,1,96.856
rung-00100,answer,off,0.0,g015,5,0,1,81.112
rung-00100,answer,on,1.0,g015,5,0,1,96.172
rung-00100,answer,off,0.0,g015,6,0,1,81.343
rung-00100,answer,on,1.0,g015,6,0,1,95.678
rung-00100,answer,off,0.0,g015,7,0,1,81.572
rung-00100,answer,on,1.0,g015,7,0,1,96.666
rung-00100,answer,off,0.0,g015,8,0,1,81.125
rung-00100,answer,on,1.0,g015,8,0,1,98.782
rung-00100,answer,off,0.0,g015,9,0,1,81.595
rung-00100,answer,on,1.0,g015,9,0,1,96.422
rung-00100,answer,off,0.0,g016,0,1,1,79.438
rung-00100,answer,on,1.0,g016,0,1,1,99.945
rung-00100,answer,off,0.0,g016,1,1,1,85.769
rung-00100,answer,on,1.0,g016,1,1,1,98.478
rung-00100,answer,off,0.0,g016,2,1,1,81.192
rung-00100,answer,on,1.0,g016,2,1,1,97.916
rung-00100,answer,off,0.0,g016,3,0,1,81.283
rung-00100,answer,on,1.0,g016,3,0,1,98.588
rung-00100,answer,off,0.0,g016,4,0,1,81.888
rung-00100,answer,on,1.0,g016,4,0,1,101.338
rung-00100,answer,off,0.0,g016,5,0,1,80.751
rung-00100,answer,on,1.0,g016,5,0,1,97.718
rung-00100,answer,off,0.0,g016,6,0,1,79.422
rung-00100,answer,on,1.0,g016,6,0,1,98.064
rung-00100,answer,off,0.0,g016,7,0,1,80.191
rung-00100,answer,on,1.0,g016,7,0,1,98.148
rung-00100,answer,off,0.0,g016,8,0,1,80.013
rung-00100,answer,on,1.0,g016,8,0,1,101.132
rung-00100,answer,off,0.0,g016,9,0,1,80.027
rung-00100,answer,on,1.0,g016,9,0,1,99.170
rung-00100,answer,off,0.0,g017,0,1,1,79.556
rung-00100,answer,on,1.0,g017,0,1,1,92.725
rung-00100,answer,off,0.0,g017,1,1,1,78.665
rung-00100,answer,on,1.0,g017,1,1,1,91.711
rung-00100,answer,off,0.0,g017,2,1,1,78.849
rung-00100,answer,on,1.0,g017,2,1,1,91.968
rung-00100,answer,off,0.0,g017,3,0,1,79.136
rung-00100,answer,on,1.0,g017,3,0,1,91.374
rung-00100,answer,off,0.0,g017,4,0,1,78.311
rung-00100,answer,on,1.0,g017,4,0,1,92.403
rung-00100,answer,off,0.0,g017,5,0,1,79.320
rung-00100,answer,on,1.0,g017,5,0,1,92.368
rung-00100,answer,off,0.0,g017,6,0,1,78.835
rung-00100,answer,on,1.0,g017,6,0,1,92.517
rung-00100,answer,off,0.0,g017,7,0,1,79.486
rung-00100,answer,on,1.0,g017,7,0,1,92.979
rung-00100,answer,off,0.0,g017,8,0,1,78.539
rung-00100,answer,on,1.0,g017,8,0,1,91.524
rung-00100,answer,off,0.0,g017,9,0,1,79.757
rung-00100,answer,on,1.0,g017,9,0,1,91.341
rung-00100,answer,off,0.0,g018,0,1,1,81.998
rung-00100,answer,on,1.0,g018,0,1,1,98.355
rung-00100,answer,off,0.0,g018,1,1,1,80.859
rung-00100,answer,on,1.0,g018,1,1,1,99.957
rung-00100,answer,off,0.0,g018,2,1,1,80.224
rung-00100,answer,on,1.0,g018,2,1,1,99.260
rung-00100,answer,off,0.0,g018,3,0,1,80.914
rung-00100,answer,on,1.0,g018,3,0,1,97.584
rung-00100,answer,off,0.0,g018,4,0,1,81.413
rung-00100,answer,on,1.0,g018,4,0,1,98.625
rung-00100,answer,off,0.0,g018,5,0,1,81.978
rung-00100,answer,on,1.0,g018,5,0,1,97.545
rung-00100,answer,off,0.0,g018,6,0,1,81.741
rung-00100,answer,on,1.0,g018,6,0,1,97.626
rung-00100,answer,off,0.0,g018,7,0,1,82.577
rung-00100,answer,on,1.0,g018,7,0,1,98.055
rung-00100,answer,off,0.0,g018,8,0,1,81.684
rung-00100,answer,on,1.0,g018,8,0,1,99.644
rung-00100,answer,off,0.0,g018,9,0,1,80.232
rung-00100,answer,on,1.0,g018,9,0,1,98.903
rung-00100,answer,off,0.0,g019,0,1,1,81.349
rung-00100,answer,on,1.0,g019,0,1,1,100.358
rung-00100,answer,off,0.0,g019,1,1,1,80.708
rung-00100,answer,on,1.0,g019,1,1,1,100.046
rung-00100,answer,off,0.0,g019,2,1,1,82.063
rung-00100,answer,on,1.0,g019,2,1,1,101.755
rung-00100,answer,off,0.0,g019,3,0,1,80.513
rung-00100,answer,on,1.0,g019,3,0,1,100.739
rung-00100,answer,off,0.0,g019,4,0,1,80.393
rung-00100,answer,on,1.0,g019,4,0,1,100.401
rung-00100,answer,off,0.0,g019,5,0,1,81.024
rung-00100,answer,on,1.0,g019,5,0,1,99.851
rung-00100,answer,off,0.0,g019,6,0,1,81.041
rung-00100,answer,on,1.0,g019,6,0,1,100.535
rung-00100,answer,off,0.0,g019,7,0,1,81.606
rung-00100,answer,on,1.0,g019,7,0,1,101.226
rung-00100,answer,off,0.0,g019,8,0,1,83.177
rung-00100,answer,on,1.0,g019,8,0,1,99.801
rung-00100,answer,off,0.0,g019,9,0,1,83.168
rung-00100,answer,on,1.0,g019,9,0,1,101.164
rung-00100,answer,off,0.0,g020,0,1,1,81.411
rung-00100,answer,on,1.0,g020,0,1,1,103.541
rung-00100,answer,off,0.0,g020,1,1,1,80.317
rung-00100,answer,on,1.0,g020,1,1,1,103.378
rung-00100,answer,off,0.0,g020,2,1,1,80.827
rung-00100,answer,on,1.0,g020,2,1,1,103.451
rung-00100,answer,off,0.0,g020,3,0,1,80.882
rung-00100,answer,on,1.0,g020,3,0,1,103.784
rung-00100,answer,off,0.0,g020,4,0,1,82.385
rung-00100,answer,on,1.0,g020,4,0,1,102.947
rung-00100,answer,off,0.0,g020,5,0,1,82.101
rung-00100,answer,on,1.0,g020,5,0,1,102.615
rung-00100,answer,off,0.0,g020,6,0,1,81.629
rung-00100,answer,on,1.0,g020,6,0,1,103.353
rung-00100,answer,off,0.0,g020,7,0,1,81.528
rung-00100,answer,on,1.0,g020,7,0,1,104.331
rung-00100,answer,off,0.0,g020,8,0,1,80.933
rung-00100,answer,on,1.0,g020,8,0,1,103.681
rung-00100,answer,off,0.0,g020,9,0,1,81.842
rung-00100,answer,on,1.0,g020,9,0,1,101.956
rung-00100,answer,off,0.0,g021,0,1,1,84.973
rung-00100,answer,on,1.0,g021,0,1,1,107.576
rung-00100,answer,off,0.0,g021,1,1,1,84.818
rung-00100,answer,on,1.0,g021,1,1,1,106.372
rung-00100,answer,off,0.0,g021,2,1,1,84.457
rung-00100,answer,on,1.0,g021,2,1,1,106.464
rung-00100,answer,off,0.0,g021,3,0,1,84.407
rung-00100,answer,on,1.0,g021,3,0,1,107.797
rung-00100,answer,off,0.0,g021,4,0,1,85.369
rung-00100,answer,on,1.0,g021,4,0,1,106.224
rung-00100,answer,off,0.0,g021,5,0,1,85.493
rung-00100,answer,on,1.0,g021,5,0,1,107.397
rung-00100,answer,off,0.0,g021,6,0,1,84.095
rung-00100,answer,on,1.0,g021,6,0,1,107.436
rung-00100,answer,off,0.0,g021,7,0,1,84.220
rung-00100,answer,on,1.0,g021,7,0,1,106.195
rung-00100,answer,off,0.0,g021,8,0,1,86.215
rung-00100,answer,on,1.0,g021,8,0,1,105.422
rung-00100,answer,off,0.0,g021,9,0,1,86.505
rung-00100,answer,on,1.0,g021,9,0,1,106.132
rung-00100,answer,off,0.0,g022,0,1,1,81.422
rung-00100,answer,on,1.0,g022,0,1,1,104.418
rung-00100,answer,off,0.0,g022,1,1,1,81.436
rung-00100,answer,on,1.0,g022,1,1,1,103.776
rung-00100,answer,off,0.0,g022,2,1,1,81.387
rung-00100,answer,on,1.0,g022,2,1,1,104.954
rung-00100,answer,off,0.0,g022,3,0,1,81.184
rung-00100,answer,on,1.0,g022,3,0,1,104.203
rung-00100,answer,off,0.0,g022,4,0,1,80.776
rung-00100,answer,on,1.0,g022,4,0,1,105.294
rung-00100,answer,off,0.0,g022,5,0,1,81.512
rung-00100,answer,on,1.0,g022,5,0,1,104.415
rung-00100,answer,off,0.0,g022,6,0,1,81.410
rung-00100,answer,on,1.0,g022,6,0,1,105.660
rung-00100,answer,off,0.0,g022,7,0,1,81.125
rung-00100,answer,on,1.0,g022,7,0,1,104.329
rung-00100,answer,off,0.0,g022,8,0,1,81.715
rung-00100,answer,on,1.0,g022,8,0,1,105.922
rung-00100,answer,off,0.0,g022,9,0,1,80.314
rung-00100,answer,on,1.0,g022,9,0,1,104.296
rung-00100,answer,off,0.0,g023,0,1,1,82.663
rung-00100,answer,on,1.0,g023,0,1,1,95.960
rung-00100,answer,off,0.0,g023,1,1,1,80.388
rung-00100,answer,on,1.0,g023,1,1,1,95.795
rung-00100,answer,off,0.0,g023,2,1,1,81.398
rung-00100,answer,on,1.0,g023,2,1,1,97.455
rung-00100,answer,off,0.0,g023,3,0,1,87.252
rung-00100,answer,on,1.0,g023,3,0,1,104.708
rung-00100,answer,off,0.0,g023,4,0,1,80.421
rung-00100,answer,on,1.0,g023,4,0,1,95.033
rung-00100,answer,off,0.0,g023,5,0,1,81.319
rung-00100,answer,on,1.0,g023,5,0,1,113.346
rung-00100,answer,off,0.0,g023,6,0,1,82.167
rung-00100,answer,on,1.0,g023,6,0,1,95.881
rung-00100,answer,off,0.0,g023,7,0,1,81.764
rung-00100,answer,on,1.0,g023,7,0,1,95.154
rung-00100,answer,off,0.0,g023,8,0,1,81.605
rung-00100,answer,on,1.0,g023,8,0,1,95.886
rung-00100,answer,off,0.0,g023,9,0,1,84.132
rung-00100,answer,on,1.0,g023,9,0,1,110.463
rung-00100,answer,off,0.0,g024,0,1,1,79.591
rung-00100,answer,on,1.0,g024,0,1,1,99.454
rung-00100,answer,off,0.0,g024,1,1,1,81.516
rung-00100,answer,on,1.0,g024,1,1,1,98.353
rung-00100,answer,off,0.0,g024,2,1,1,80.483
rung-00100,answer,on,1.0,g024,2,1,1,99.896
rung-00100,answer,off,0.0,g024,3,0,1,79.928
rung-00100,answer,on,1.0,g024,3,0,1,99.094
rung-00100,answer,off,0.0,g024,4,0,1,80.916
rung-00100,answer,on,1.0,g024,4,0,1,99.582
rung-00100,answer,off,0.0,g024,5,0,1,79.659
rung-00100,answer,on,1.0,g024,5,0,1,99.671
rung-00100,answer,off,0.0,g024,6,0,1,80.631
rung-00100,answer,on,1.0,g024,6,0,1,98.958
rung-00100,answer,off,0.0,g024,7,0,1,80.220
rung-00100,answer,on,1.0,g024,7,0,1,99.528
rung-00100,answer,off,0.0,g024,8,0,1,80.969
rung-00100,answer,on,1.0,g024,8,0,1,97.770
rung-00100,answer,off,0.0,g024,9,0,1,81.345
rung-00100,answer,on,1.0,g024,9,0,1,99.926
rung-00100,answer,off,0.0,g025,0,1,1,81.073
rung-00100,answer,on,1.0,g025,0,1,1,100.322
rung-00100,answer,off,0.0,g025,1,1,1,82.175
rung-00100,answer,on,1.0,g025,1,1,1,100.891
rung-00100,answer,off,0.0,g025,2,1,1,81.441
rung-00100,answer,on,1.0,g025,2,1,1,101.070
rung-00100,answer,off,0.0,g025,3,0,1,80.031
rung-00100,answer,on,1.0,g025,3,0,1,100.347
rung-00100,answer,off,0.0,g025,4,0,1,81.387
rung-00100,answer,on,1.0,g025,4,0,1,99.393
rung-00100,answer,off,0.0,g025,5,0,1,82.102
rung-00100,answer,on,1.0,g025,5,0,1,100.596
rung-00100,answer,off,0.0,g025,6,0,1,81.945
rung-00100,answer,on,1.0,g025,6,0,1,100.201
rung-00100,answer,off,0.0,g025,7,0,1,81.511
rung-00100,answer,on,1.0,g025,7,0,1,100.830
rung-00100,answer,off,0.0,g025,8,0,1,81.604
rung-00100,answer,on,1.0,g025,8,0,1,99.362
rung-00100,answer,off,0.0,g025,9,0,1,81.433
rung-00100,answer,on,1.0,g025,9,0,1,101.210
rung-00100,answer,off,0.0,g026,0,1,1,80.086
rung-00100,answer,on,1.0,g026,0,1,1,98.894
rung-00100,answer,off,0.0,g026,1,1,1,80.301
rung-00100,answer,on,1.0,g026,1,1,1,98.805
rung-00100,answer,off,0.0,g026,2,1,1,79.740
rung-00100,answer,on,1.0,g026,2,1,1,99.952
rung-00100,answer,off,0.0,g026,3,0,1,81.313
rung-00100,answer,on,1.0,g026,3,0,1,99.793
rung-00100,answer,off,0.0,g026,4,0,1,79.233
rung-00100,answer,on,1.0,g026,4,0,1,99.877
rung-00100,answer,off,0.0,g026,5,0,1,80.475
rung-00100,answer,on,1.0,g026,5,0,1,98.552
rung-00100,answer,off,0.0,g026,6,0,1,80.179
rung-00100,answer,on,1.0,g026,6,0,1,99.396
rung-00100,answer,off,0.0,g026,7,0,1,79.387
rung-00100,answer,on,1.0,g026,7,0,1,99.352
rung-00100,answer,off,0.0,g026,8,0,1,79.186
rung-00100,answer,on,1.0,g026,8,0,1,100.277
rung-00100,answer,off,0.0,g026,9,0,1,78.935
rung-00100,answer,on,1.0,g026,9,0,1,99.939
rung-00100,answer,off,0.0,g027,0,1,1,81.542
rung-00100,answer,on,1.0,g027,0,1,1,95.168
rung-00100,answer,off,0.0,g027,1,1,1,81.704
rung-00100,answer,on,1.0,g027,1,1,1,95.459
rung-00100,answer,off,0.0,g027,2,1,1,83.252
rung-00100,answer,on,1.0,g027,2,1,1,96.886
rung-00100,answer,off,0.0,g027,3,0,1,81.282
rung-00100,answer,on,1.0,g027,3,0,1,94.561
rung-00100,answer,off,0.0,g027,4,0,1,83.616
rung-00100,answer,on,1.0,g027,4,0,1,96.351
rung-00100,answer,off,0.0,g027,5,0,1,82.599
rung-00100,answer,on,1.0,g027,5,0,1,95.530
rung-00100,answer,off,0.0,g027,6,0,1,82.510
rung-00100,answer,on,1.0,g027,6,0,1,96.272
rung-00100,answer,off,0.0,g027,7,0,1,83.448
rung-00100,answer,on,1.0,g027,7,0,1,97.976
rung-00100,answer,off,0.0,g027,8,0,1,82.775
rung-00100,answer,on,1.0,g027,8,0,1,94.841
rung-00100,answer,off,0.0,g027,9,0,1,82.449
rung-00100,answer,on,1.0,g027,9,0,1,96.372
rung-00100,answer,off,0.0,g028,0,1,1,113.738
rung-00100,answer,on,1.0,g028,0,1,1,103.126
rung-00100,answer,off,0.0,g028,1,1,1,82.353
rung-00100,answer,on,1.0,g028,1,1,1,103.969
rung-00100,answer,off,0.0,g028,2,1,1,82.568
rung-00100,answer,on,1.0,g028,2,1,1,102.109
rung-00100,answer,off,0.0,g028,3,0,1,81.639
rung-00100,answer,on,1.0,g028,3,0,1,103.639
rung-00100,answer,off,0.0,g028,4,0,1,82.883
rung-00100,answer,on,1.0,g028,4,0,1,102.694
rung-00100,answer,off,0.0,g028,5,0,1,82.638
rung-00100,answer,on,1.0,g028,5,0,1,103.784
rung-00100,answer,off,0.0,g028,6,0,1,81.595
rung-00100,answer,on,1.0,g028,6,0,1,103.157
rung-00100,answer,off,0.0,g028,7,0,1,81.753
rung-00100,answer,on,1.0,g028,7,0,1,103.229
rung-00100,answer,off,0.0,g028,8,0,1,82.315
rung-00100,answer,on,1.0,g028,8,0,1,102.921
rung-00100,answer,off,0.0,g028,9,0,1,82.861
rung-00100,answer,on,1.0,g028,9,0,1,103.194
rung-00100,answer,off,0.0,g029,0,1,1,81.539
rung-00100,answer,on,1.0,g029,0,1,1,96.806
rung-00100,answer,off,0.0,g029,1,1,1,82.236
rung-00100,answer,on,1.0,g029,1,1,1,97.450
rung-00100,answer,off,0.0,g029,2,1,1,81.540
rung-00100,answer,on,1.0,g029,2,1,1,96.725
rung-00100,answer,off,0.0,g029,3,0,1,82.530
rung-00100,answer,on,1.0,g029,3,0,1,97.534
rung-00100,answer,off,0.0,g029,4,0,1,81.639
rung-00100,answer,on,1.0,g029,4,0,1,98.559
rung-00100,answer,off,0.0,g029,5,0,1,81.835
rung-00100,answer,on,1.0,g029,5,0,1,96.853
rung-00100,answer,off,0.0,g029,6,0,1,82.750
rung-00100,answer,on,1.0,g029,6,0,1,95.417
rung-00100,answer,off,0.0,g029,7,0,1,82.368
rung-00100,answer,on,1.0,g029,7,0,1,96.886
rung-00100,answer,off,0.0,g029,8,0,1,84.363
rung-00100,answer,on,1.0,g029,8,0,1,97.269
rung-00100,answer,off,0.0,g029,9,0,1,81.876
rung-00100,answer,on,1.0,g029,9,0,1,97.384
rung-00100,answer,off,0.0,g030,0,1,1,82.464
rung-00100,answer,on,1.0,g030,0,1,1,98.778
rung-00100,answer,off,0.0,g030,1,1,1,84.063
rung-00100,answer,on,1.0,g030,1,1,1,100.793
rung-00100,answer,off,0.0,g030,2,1,1,83.108
rung-00100,answer,on,1.0,g030,2,1,1,100.782
rung-00100,answer,off,0.0,g030,3,0,1,82.838
rung-00100,answer,on,1.0,g030,3,0,1,100.602
rung-00100,answer,off,0.0,g030,4,0,1,83.755
rung-00100,answer,on,1.0,g030,4,0,1,99.967
